docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1875
nyp.33433081830097,1854,1854,1854.0,vulgar,,,"Robinson, Solon","New York;De Witt and Davenport, Publishers;1854.",,Hot corn,,,,,,1803.0,m,us,,,,nyp/pairtree_root/33/43/30/81/83/00/97/33433081830097/nyp.33433081830097.json.bz2,8,De Witt Davenport Publishers,0.21593490353282552
uc2.ark+=13960=t75t3j32m,1857,1854,1854.0,vulgar,,,"Russell, Martha",Boston;J. Jewett;1857.,,"Stories of New England life, or, LEaves from the tree Igdrasyl",,,,,,,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/75/t3/j3/2m/ark+=13960=t75t3j32m/uc2.ark+=13960=t75t3j32m.json.bz2,4,Jewett,0.22233287930604675
uiuo.ark+=13960=t64462k75,1854,1854,1854.0,elite,391341.0,13325112,"Gibson, Charles B",Dublin;Hodges and Smith;1854.,v.1,The last earl of Desmond,rev,<blank>,<blank>,1854,TEM,1808.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/64/46/2k/75/ark+=13960=t64462k75/uiuo.ark+=13960=t64462k75.json.bz2,4,Hodges Smith,0.14767298303614187
uc2.ark+=13960=t86h4jj86,1854,1854,1854.0,vulgar,7685244.0,13354360,"Ainsworth, William Harrison",London;Routledge;1854,<blank>,"The flitch of bacon, or The custom of Dunmow;",rev, , , , ,1805.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/86/h4/jj/86/ark+=13960=t86h4jj86/uc2.ark+=13960=t86h4jj86.json.bz2,319,Routledge,0.2029204157949813
uiuo.ark+=13960=t2s46xt21,1855,1855,1855.0,vulgar,,,"Carter, Robert S",London;T.C. Newby;1855.,,Talbot Hall,,,,,,0.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2s/46/xt/21/ark+=13960=t2s46xt21/uiuo.ark+=13960=t2s46xt21.json.bz2,3,Newby,0.4146127691471071
nyp.33433074911094,1855,1855,1855.0,vulgar,,,"Murray, Charles Augustus",Louisville;C. Hagan & Co.;1855?,,"The trapper's bride; or, Spirit of adventure",,,,,,1806.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/91/10/94/33433074911094/nyp.33433074911094.json.bz2,20,Louisville Hagan,0.12476829924451352
njp.32101067634244,1855,1855,1855.0,elite,8961448.0,43450970,"Hannay, James",London;Hurst;1855.,v.2,Eustace Conyers;,rev,pos,<blank>,1855,TEM,1827.0,m,uk,,,,njp/pairtree_root/32/10/10/67/63/42/44/32101067634244/njp.32101067634244.json.bz2,8,Hurst,0.6465663596750745
njp.32101067634236,1855,1855,1855.0,elite,8961448.0,43450970,"Hannay, James",London;Hurst;1855.,v.3,Eustace Conyers;,rev,pos,<blank>,1855,TEM,1827.0,m,uk,,,,njp/pairtree_root/32/10/10/67/63/42/36/32101067634236/njp.32101067634236.json.bz2,8,Hurst,0.4800877145259766
nyp.33433076065493,1855,1855,1855.0,vulgar,,,"Herbert, Henry William",New York;Mason brothers;1855.,,Wager of battle;,,,,,,1807.0,m,uk,,,,nyp/pairtree_root/33/43/30/76/06/54/93/33433076065493/nyp.33433076065493.json.bz2,26,Mason,0.41325465434670555
uc2.ark+=13960=t6sx6753r,1855,1855,1855.0,vulgar,,,"Harwood, John Berwick",London;New York;G. Routledge;1855.,,The serf-sisters;,,,,,,1828.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/6s/x6/75/3r/ark+=13960=t6sx6753r/uc2.ark+=13960=t6sx6753r.json.bz2,12,Routledge,0.32415054439450885
uc1.b3321955,1855,1855,1855.0,elite,7915090.0,11262567,"Brooks, Shirley",London;R. Bentley;1855.,v. 3,Aspen court;,rev,pos,<blank>,1855,TEM,1816.0,m,uk,,,,uc1/pairtree_root/b3/32/19/55/b3321955/uc1.b3321955.json.bz2,24,Bentley,0.24961921181292138
uc2.ark+=13960=t5cc1398w,1900,1855,1855.0,presentaselite,,,"Grant, James",London;New York;G. Routledge;1900?,,The yellow frigate,,,,,,,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5c/c1/39/8w/ark+=13960=t5cc1398w/uc2.ark+=13960=t5cc1398w.json.bz2,93,Routledge,0.34846092481855145
uc1.b3321953,1855,1855,1855.0,elite,7915090.0,11262567,"Brooks, Shirley",London;R. Bentley;1855.,v. 1,Aspen court;,rev,pos,<blank>,1855,TEM,1816.0,m,uk,,,,uc1/pairtree_root/b3/32/19/53/b3321953/uc1.b3321953.json.bz2,24,Bentley,0.5281513684739103
njp.32101067634251,1855,1855,1855.0,elite,8961448.0,43450970,"Hannay, James",London;Hurst;1855.,v.1,Eustace Conyers;,rev,pos,<blank>,1855,TEM,1827.0,m,uk,,,,njp/pairtree_root/32/10/10/67/63/42/51/32101067634251/njp.32101067634251.json.bz2,8,Hurst,0.5663227270001963
uiuo.ark+=13960=t41r7f89r,1855,1855,1855.0,vulgar,,,"Sewell, Elizabeth Missing","London;Longman, Brown, Green and Longmans;1855.",,Cleve Hall,,,,,,1815.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/41/r7/f8/9r/ark+=13960=t41r7f89r/uiuo.ark+=13960=t41r7f89r.json.bz2,62,Longman Brown Green Longmans,0.34083029947132676
uc1.b3321954,1855,1855,1855.0,elite,7915090.0,11262567,"Brooks, Shirley",London;R. Bentley;1855.,v. 2,Aspen court;,rev,pos,<blank>,1855,TEM,1816.0,m,uk,,,,uc1/pairtree_root/b3/32/19/54/b3321954/uc1.b3321954.json.bz2,24,Bentley,0.3390742190370551
uc1.b266927,1866,1855,1855.0,vulgar,,,"Holyoke, Hetty",Boston;W.H. Hill;1866.,,Blanche and her friends,,,,,,,f,us,,,,uc1/pairtree_root/$b/26/69/27/$b266927/uc1.$b266927.json.bz2,3,Hill,0.5388518830007978
uc1.b4102903,1857,1856,1856.0,elite,6155261.0,685100,"Dickens, Charles",Philadelphia;T.B. Peterson;1857,<blank>,Little Dorrit,rev,neg,pop,1857,ER,1812.0,m,uk,,,,,1251,Peterson,0.5769472152324889
njp.32101068175031,1856,1856,1856.0,vulgar,,,"Tindal, Henrietta Euphemia",London;Chapman and Hall;1856.,,The heirs of Blackridge Manor,,,,,,1816.0,f,uk,,,,njp/pairtree_root/32/10/10/68/17/50/31/32101068175031/njp.32101068175031.json.bz2,3,Chapman Hall,0.3396425154310828
nyp.33433075900567,1856,1856,1856.0,elite,8667261.0,10762402,"Reade, Charles",Boston;Ticknor and Fields;1856.,v. 1,It is never too late to mend,rev,neg,pop,1857,ER,1814.0,m,uk,,,,,259,Ticknor Fields,0.46299136765448906
mdp.39076005011502,1899,1856,1856.0,presentaselite,,,"Lever, Charles James","Boston;Little, Brown, and company;1902-1904.",,Novels and romances of Charles Lever,,,,,,1806.0,m,ir,,written much earlier than published,,mdp/pairtree_root/39/07/60/05/01/15/02/39076005011502/mdp.39076005011502.json.bz2,550,Little Brown,0.4654882141806287
nyp.33433074942859,1856,1856,1856.0,elite,8584543.0,<blank>,"Conybeare, William John",New York;Wiley & Halsted;1856.,<blank>,Perversion,rev,<blank>,<blank>,1856,ER,1815.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/94/28/59/33433074942859/nyp.33433074942859.json.bz2,1,Wiley Halsted,0.2904333329501279
nyp.33433075904890,1856,1856,1856.0,elite,8667261.0,10762402,"Reade, Charles",Boston;Ticknor and Fields;1856.,v. 2,It is never too late to mend,rev,neg,pop,1857,ER,1814.0,m,uk,,,,,259,Ticknor Fields,0.41493406462261984
nyp.33433074793427,1856,1856,1856.0,vulgar,,,"Yale, Catharine Brooks",Philadelphia;J.B. Lippincott and Co.;1856.,,"Abbie Nott, and other knots",,,,,,1818.0,f,us,,,,nyp/pairtree_root/33/43/30/74/79/34/27/33433074793427/nyp.33433074793427.json.bz2,1,Lippincott,0.34854129413161333
njp.32101068166022,1856,1856,1856.0,vulgar,,,"Chatterton, Georgiana",London;John W. Parker;1856.,,Compensation,,,,,,1806.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/60/22/32101068166022/njp.32101068166022.json.bz2,32,John Parker,0.25299236479860016
uc1.b3123803,1857,1857,1857.0,vulgar,,,"Horlock, Knightley William",London;Hurst and Blackett;1857.,,The Squire of Beechwood,,,,,,1802.0,m,uk,,,,uc1/pairtree_root/b3/12/38/03/b3123803/uc1.b3123803.json.bz2,12,Hurst Blackett,0.03442306851202127
mdp.39015012341775,1857,1857,1857.0,elite,781965.0,1132980,"Smith, William",Edinburgh;London;W. Blackwood and sons;1857.,<blank>,Thorndale;,rev,<blank>,<blank>,1857,TEM,1808.0,m,uk,,,,mdp/pairtree_root/39/01/50/12/34/17/75/39015012341775/mdp.39015012341775.json.bz2,1,Blackwood,0.45264907248805936
uiuo.ark+=13960=t3rv0xg5x,1857,1857,1857.0,vulgar,,,"Elton, Arthur Hallam","London;Smith, Elder;1857.",,Below the surface,,,,,,1818.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/3r/v0/xg/5x/ark+=13960=t3rv0xg5x/uiuo.ark+=13960=t3rv0xg5x.json.bz2,11,Smith Elder,0.42205534919032495
mdp.39015008191382,1868,1857,1857.0,elite,479694.0,10662623,"Hughes, Thomas",London;Macmillan and co.;1868.,<blank>,Tom Brown's school days,rev,<blank>,<blank>,1858,ER,1822.0,m,uk,,,,,36,Macmillan,0.5875951330342242
nyp.33433074872908,1857,1857,1857.0,elite,8666651.0,6568920,"Lawrence, George A",New York;Harper & Brothers;1857.,<blank>,Guy Livingstone;,rev,<blank>,<blank>,1858,ER,1827.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/87/29/08/33433074872908/nyp.33433074872908.json.bz2,24,Harper,0.5807324646368318
nyp.33433076021587,1858,1858,1858.0,vulgar,,,"Stephens, Ann S",Philadelphia;T.B. Peterson;c1858,,Mary Derwent,,,,,,1810.0,f,us,,,,nyp/pairtree_root/33/43/30/76/02/15/87/33433076021587/nyp.33433076021587.json.bz2,47,Peterson,0.2984901491681025
uiuo.ark+=13960=t1ng5846p,1860,1858,1858.0,presentaselite,,,"Brooks, Shirley",London;R. Bentley;1863.,,The Gordian knot,,,,,,1816.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1n/g5/84/6p/ark+=13960=t1ng5846p/uiuo.ark+=13960=t1ng5846p.json.bz2,24,Bentley,0.10208501570733049
uc2.ark+=13960=t87h1m84p,1859,1859,1859.0,elite,7688076.0,4860377,"Francis, Francis",London;Hurst and Blackett;1859.,v.3,Newton Dogvane,rev,pos,pop,1859,TEM,1822.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/87/h1/m8/4p/ark+=13960=t87h1m84p/uc2.ark+=13960=t87h1m84p.json.bz2,10,Hurst Blackett,0.4331271411942566
uc2.ark+=13960=t3ws8wh1m,1883,1859,1859.0,elite,7707743.0,5111271,"Hughes, Thomas",New York;Macmillan and co.;1883.,,Tom Brown at Oxford,rev,,pop,1860,ATL,1822.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/3w/s8/wh/1m/ark+=13960=t3ws8wh1m/uc2.ark+=13960=t3ws8wh1m.json.bz2,36,Macmillan,0.5748298541585961
uiuo.ark+=13960=t8df7d82c,1860,1859,1859.0,vulgar,,,"Sheppard, Elizabeth Sara",London;Tinsley Brothers;1863.,,Almost a heroine,,,,,,1830.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/8d/f7/d8/2c/ark+=13960=t8df7d82c/uiuo.ark+=13960=t8df7d82c.json.bz2,18,Tinsley,0.4405866915054126
uc2.ark+=13960=t9p26ws5x,1859,1859,1859.0,elite,7688076.0,4860377,"Francis, Francis",London;Hurst and Blackett;1859.,v.2,Newton Dogvane,rev,pos,pop,1859,TEM,1822.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/9p/26/ws/5x/ark+=13960=t9p26ws5x/uc2.ark+=13960=t9p26ws5x.json.bz2,10,Hurst Blackett,0.4800555865361974
nyp.33433075727366,1859,1859,1859.0,elite,8668456.0,37227856,"Ferrer, Max",London;Chapman and Hall;1859.,<blank>,Robert Mornay,rev,<blank>,<blank>,1859,TEM,,m,uk,,,,nyp/pairtree_root/33/43/30/75/72/73/66/33433075727366/nyp.33433075727366.json.bz2,1,Chapman Hall,0.2932295876258841
nyp.33433075747240,1859,1859,1859.0,elite,8665223.0,5455583,"Eliot, George",New York;Harper & Brothers;1859.,<blank>,Adam Bede,rev,<blank>,<blank>,1859,ER,1819.0,f,uk,,,,,562,Harper,0.6198771057491314
uc2.ark+=13960=t07w67c6x,1859,1859,1859.0,vulgar,,,"Burdett, Charles",Philadelphia;G. G. Evans;1859.,,Three per cent. a month;,,,,,,1815.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/07/w6/7c/6x/ark+=13960=t07w67c6x/uc2.ark+=13960=t07w67c6x.json.bz2,24,Evans,0.090574979764714
uiuo.ark+=13960=t8gf1fh3r,1859,1859,1859.0,vulgar,,,"Barrowcliffe, A. J","London;Smith, Elder & Co.;1859.",,Trust for trust,,,,,,1810.0,m,uk,"Mott, Albert Julius",,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/8g/f1/fh/3r/ark+=13960=t8gf1fh3r/uiuo.ark+=13960=t8gf1fh3r.json.bz2,3,Smith Elder,0.4770901926910088
uiuo.ark+=13960=t9s18jz2x,1859,1859,1859.0,vulgar,,,"Owen, Octavius Freire",London;Hurst and Blackett;1859.,,Raised to the peerage,,,,,,1819.0,f,uk,Mrs,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/9s/18/jz/2x/ark+=13960=t9s18jz2x/uiuo.ark+=13960=t9s18jz2x.json.bz2,3,Hurst Blackett,0.3355176269337983
uiuo.ark+=13960=t4dn4fz70,1859,1859,1859.0,vulgar,,,"Cornwallis, Kinahan",London;T.C. Newby;1859.,,"Wreck and ruin: or, Modern society",,,,,,1839.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/4d/n4/fz/70/ark+=13960=t4dn4fz70/uiuo.ark+=13960=t4dn4fz70.json.bz2,5,Newby,0.2521648221698455
uc2.ark+=13960=t2c829n5x,1859,1859,1859.0,elite,7688076.0,4860377,"Francis, Francis",London;Hurst and Blackett;1859.,v.1,Newton Dogvane,rev,pos,pop,1859,TEM,1822.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/2c/82/9n/5x/ark+=13960=t2c829n5x/uc2.ark+=13960=t2c829n5x.json.bz2,10,Hurst Blackett,0.5762203281300357
uc2.ark+=13960=t28912x1q,1859,1859,1859.0,elite,7660911.0,6263120,"Hamel, Felix John","London;Simpkin, Marshall & Co.;1859.",<blank>,"Harry Roughton, or, Reminiscences of a revenue officer",rev,pos,<blank>,1859,TEM,,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/28/91/2x/1q/ark+=13960=t28912x1q/uc2.ark+=13960=t28912x1q.json.bz2,2,Simpkin Marshall,0.30078984498833383
nyp.33433082168976,1859,1859,1859.0,vulgar,,,"Adams, John Turvill",New York;Derby & Jackson;1859.,,The white chief among the red men;,,,,,,1805.0,m,us,,,,nyp/pairtree_root/33/43/30/82/16/89/76/33433082168976/nyp.33433082168976.json.bz2,5,Derby Jackson,0.22133991645580198
nyp.33433075748867,1860,1860,1860.0,elite,8667142.0,12779728,Pardoe,Philadelphia;T.B. Peterson;186-?,,The adopted heir,rev,neg,,1860,ATL,1806.0,f,uk,,,,nyp/pairtree_root/33/43/30/75/74/88/67/33433075748867/nyp.33433075748867.json.bz2,39,Peterson,0.14866096514779376
nyp.33433074871488,1860,1860,1860.0,vulgar,,,"Bennett, Emerson",London;New York;A. Strahan;1866.,,"The trapper's bride; or, Spirit of adventure",,,,,,1822.0,m,us,,,,nyp/pairtree_root/33/43/30/74/87/14/88/33433074871488/nyp.33433074871488.json.bz2,38,Strahan,0.4732577108281206
nyp.33433074911102,1860,1860,1860.0,vulgar,,,"Murray, Hamilton",Cincinnati;U.P. James;c1860,,Falkenburg,,,,,,0.0,f,uk,"Blaze de Bury, baroness",,,nyp/pairtree_root/33/43/30/74/91/11/02/33433074911102/nyp.33433074911102.json.bz2,10,Cincinnati James,0.16641303416563683
nnc1.1002295628,1866,1860,1860.0,elite,8405207.0,301812528,"Trowbridge, J. T",New York;Sheldon;1866.,,The old battle-ground,rev,pos,,1860,ATL,1827.0,m,us,,,,nnc1/pairtree_root/10/02/29/56/28/1002295628/nnc1.1002295628.json.bz2,48,Sheldon,0.3530260767776877
nyp.33433074850516,1872,1860,1860.0,presentaselite,,,"Harris, Miriam Coles",New York;C. Scribner;1872.,,Rutledge,,,,,,1834.0,f,us,,,,nyp/pairtree_root/33/43/30/74/85/05/16/33433074850516/nyp.33433074850516.json.bz2,41,Scribner,0.45657440753364315
uiuo.ark+=13960=t02z1vk3v,1860,1860,1860.0,vulgar,,,"Bennett, Emerson",London;Tinsley;1864.,,Forest and prairie;,,,,,,1822.0,m,us,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/02/z1/vk/3v/ark+=13960=t02z1vk3v/uiuo.ark+=13960=t02z1vk3v.json.bz2,38,Tinsley,0.4171256161142977
uc1.b4594169,1866,1860,1860.0,vulgar,,,"Brierley, Benjamin","Manchester;J. Heywood; [etc., etc.;1866?",,A bundle o' fents from a Lancashire loom,,,,,,1825.0,m,uk,,,,uc1/pairtree_root/b4/59/41/69/b4594169/uc1.b4594169.json.bz2,6,Manchester Heywood,0.504401797465307
nyp.33433082546916,1869,1860,1860.0,elite,8662257.0,37102771,"Kingston, William Henry Giles",Boston;Lee & Shepard;1869.,,"Schoolboy days; or, Ernest Bracebridge",rev,,,1860,ATL,1814.0,m,uk,,,,nyp/pairtree_root/33/43/30/82/54/69/16/33433082546916/nyp.33433082546916.json.bz2,66,Lee Shepard,0.27367299604433154
nyp.33433076087943,1860,1860,1860.0,elite,1027404.0,10247508,"Hawthorne, Nathaniel",Boston;Ticknor and Fields;1860.,v. 2,"The marble faun, or, The romance of Monte Beni",rev,pos,,1860,ATL,1804.0,m,us,,,,nyp/pairtree_root/33/43/30/76/08/79/43/33433076087943/nyp.33433076087943.json.bz2,437,Ticknor Fields,0.48587061755912525
njp.32101073395038,1860,1860,1860.0,vulgar,,,"Kavanagh, Julia",London;New York;G. Routledge;1857?,,"Seven years, and other tales",,,,,,1824.0,f,ir,,,,njp/pairtree_root/32/10/10/73/39/50/38/32101073395038/njp.32101073395038.json.bz2,62,Routledge,0.4848537887027355
uc2.ark+=13960=t5m909j36,1860,1860,1860.0,vulgar,,,"Warfield, Catherine Ann Ware",London;R. Bentley;1860.,,The household of Bouverie,,,,,,1816.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5m/90/9j/36/ark+=13960=t5m909j36/uc2.ark+=13960=t5m909j36.json.bz2,11,Bentley,0.3371792941858343
nyp.33433082529318,1860,1860,1860.0,elite,8654126.0,24328538,"Abbott, Jacob","New York;Sheldon & Company;1861, 1860",,The Florence stories,rev,,,1860,ATL,1803.0,m,us,,,,nyp/pairtree_root/33/43/30/82/52/93/18/33433082529318/nyp.33433082529318.json.bz2,179,Sheldon,0.4620390213929083
nyp.33433076087950,1860,1860,1860.0,elite,1027404.0,10247508,"Hawthorne, Nathaniel",Boston;Ticknor and Fields;1860.,v. 1,"The marble faun, or, The romance of Monte Beni",rev,pos,,1860,ATL,1804.0,m,us,,,,nyp/pairtree_root/33/43/30/76/08/79/50/33433076087950/nyp.33433076087950.json.bz2,437,Ticknor Fields,0.5693683366020639
wu.89087925830,1860,1860,1860.0,elite,8994341.0,8423969,"Arthur, T. S",Philadelphia;John E. Potter;c1860.,,"The Allen house, or, Twenty years ago and now",rev,neg,,1860,ATL,1809.0,m,us,,,,wu/pairtree_root/89/08/79/25/83/0/89087925830/wu.89087925830.json.bz2,229,John Potter,0.10423245991545216
uiuo.ark+=13960=t2q53818b,1860,1860,1860.0,vulgar,,,anonymous0,London;Hurst and Blackett;1861.,,The Yankee slave-dealer;,,,,,,,,us,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2q/53/81/8b/ark+=13960=t2q53818b/uiuo.ark+=13960=t2q53818b.json.bz2,0,Hurst Blackett,0.3954311054969835
uiuo.ark+=13960=t89g61j5w,1860,1860,1860.0,vulgar,,,Grey,London;Tinsley;1870.,,The little beauty,,,,,,1798.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/89/g6/1j/5w/ark+=13960=t89g61j5w/uiuo.ark+=13960=t89g61j5w.json.bz2,43,Tinsley,0.3680741838080432
uc1.$b809229,1860,1860,1860.0,elite,7939034.0,273483,"Holland, J. G",New York;Scribner;1860.,,Miss Gilbert's career,rev,pos,,1861,ATL,1819.0,m,us,,,,uc1/pairtree_root/$b/80/92/29/$b809229/uc1.$b809229.json.bz2,40,Scribner,0.4898122642826932
nyp.33433076054760,1860,1860,1860.0,elite,8660498.0,6185134,"Roe, A. S",New York;Derby & Jackson;1860.,,How could he help it?,rev,,,1860,ATL,1798.0,m,us,,,,nyp/pairtree_root/33/43/30/76/05/47/60/33433076054760/nyp.33433076054760.json.bz2,12,Derby Jackson,0.15353622920887247
uc1.$b807239,1860,1860,1860.0,elite,9949953.0,,"Cummins, Maria S",Boston;Ticknor and Fields;1860.,,El FureidÌ¨s,rev,pos,,1860,ATL,1827.0,f,us,,,,uc1/pairtree_root/$b/80/72/39/$b807239/uc1.$b807239.json.bz2,17,Ticknor Fields,0.3994179410304354
uc1.$b799998,1860,1860,1860.0,elite,7939779.0,4913433,"Spofford, Harriet Elizabeth Prescott",Boston;J. E. Tilton and company;1860.,,Sir Rohan's ghost,rev,pos,,1860,ATL,1835.0,f,us,,,,uc1/pairtree_root/$b/79/99/98/$b799998/uc1.$b799998.json.bz2,32,Tilton,0.7636073601527888
njp.32101007613167,1861,1861,1861.0,vulgar,,,"Blagden, Isa","London;Smith, Elder;1861.",,Agnes Tremorne,,,,,,1816.0,f,uk,,,,njp/pairtree_root/32/10/10/07/61/31/67/32101007613167/njp.32101007613167.json.bz2,4,Smith Elder,0.29868452677394913
uc2.ark+=13960=t1wd3q923,1861,1861,1861.0,elite,1692752.0,275638,"Holmes, Oliver Wendell",Boston;Ticknor and Fields;1861.,v.1,Elsie Venner;,rev,,,1861,ATL,1809.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1w/d3/q9/23/ark+=13960=t1wd3q923/uc2.ark+=13960=t1wd3q923.json.bz2,144,Ticknor Fields,0.6991269066860385
uva.x030800580,1861,1861,1861.0,vulgar,,,anonymous1,New York;Robert Carter and Bros.;1861.,,"Tuppy: or, The autobiography of a donkey",,,,,,,,,,,,uva/pairtree_root/x0/30/80/05/80/x030800580/uva.x030800580.json.bz2,0,Robert Carter,0.3196272257048022
nyp.33433075761100,1866,1861,1861.0,elite,8665982.0,7368903,"Farrar, F. W",New York;M. Doolady;1866.,,Julian Home,rev,,,1861,BM,1831.0,m,uk,,,,nyp/pairtree_root/33/43/30/75/76/11/00/33433075761100/nyp.33433075761100.json.bz2,20,Doolady,0.4644099894214158
uc1.b4582062,1861,1861,1861.0,vulgar,,,"Minster, Annie Maria",Edinbrugh;W. & R. Chambers;1860?,,Glenelvan;,,,,,,,,,,,,uc1/pairtree_root/b4/58/20/62/b4582062/uc1.b4582062.json.bz2,1,Edinbrugh Chambers,0.3343756151763298
uc2.ark+=13960=t3125zp8x,1861,1861,1861.0,vulgar,,,"Aytoun, William Edmondstoune",Edinburgh;London;William Blackwood and Sons;1861.,,Norman Sinclair,,,,,,1813.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/31/25/zp/8x/ark+=13960=t3125zp8x/uc2.ark+=13960=t3125zp8x.json.bz2,2,William Blackwood,0.23932973075649722
uiuo.ark+=13960=t5cc1pz8f,1861,1861,1861.0,elite,3862375.0,1110892,"Dickens, Charles",London;Chapman and Hall ...;1861.,v.2,Great expectations,rev,pos,pop,1861,ATL,1812.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/5c/c1/pz/8f/ark+=13960=t5cc1pz8f/uiuo.ark+=13960=t5cc1pz8f.json.bz2,1251,Chapman Hall,0.5187287173033712
uiuo.ark+=13960=t6f198m6h,1861,1861,1861.0,vulgar,,,"Cook, Dutton",London;Hurst and Blackett;1861.,,Paul Foster's daughter,,,,,,1829.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/6f/19/8m/6h/ark+=13960=t6f198m6h/uiuo.ark+=13960=t6f198m6h.json.bz2,7,Hurst Blackett,0.40858623668730515
nyp.33433076046253,1861,1861,1861.0,vulgar,,,"Radecliffe, Noell",New York;A. B. Burdick;1861.,,Wheel within wheel,,,,,,0.0,m,uk,,,,nyp/pairtree_root/33/43/30/76/04/62/53/33433076046253/nyp.33433076046253.json.bz2,3,Burdick,0.10144738698110095
uc1.b4104144,1861,1861,1861.0,elite,243578.0,6315241,"Putnam, Mary Lowell",Boston;Ticknor and Fields;1861.,,Record of an obscure man,rev,,,1862,ATL,1810.0,f,us,,,,uc1/pairtree_root/b4/10/41/44/b4104144/uc1.b4104144.json.bz2,3,Ticknor Fields,0.28615265930372125
uc2.ark+=13960=t8bg2j314,1861,1861,1861.0,elite,1692752.0,275638,"Holmes, Oliver Wendell",Boston;Ticknor and Fields;1861.,v.2,Elsie Venner;,rev,,,1861,ATL,1809.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8b/g2/j3/14/ark+=13960=t8bg2j314/uc2.ark+=13960=t8bg2j314.json.bz2,144,Ticknor Fields,0.641332828538304
uiuo.ark+=13960=t46q2mg0g,1861,1861,1861.0,vulgar,,,"Smythies, Harriet Maria Gordon",London;Hurst and Blackett;1861.,,The Daily Governess,,,,,,1813.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/46/q2/mg/0g/ark+=13960=t46q2mg0g/uiuo.ark+=13960=t46q2mg0g.json.bz2,6,Hurst Blackett,0.28660647347126733
uc1.$b799875,1861,1861,1861.0,elite,7939763.0,4740055,"Winthrop, Theodore",Boston;Ticknor and Fields;1861,,Cecil Dreeme,rev,pos,,1861,ATL,1828.0,m,us,,,,uc1/pairtree_root/$b/79/98/75/$b799875/uc1.$b799875.json.bz2,19,Ticknor Fields,0.4658045422782894
uiuo.ark+=13960=t9g45d53j,1861,1861,1861.0,elite,3862375.0,1110892,"Dickens, Charles",London;Chapman and Hall ...;1861.,v.3,Great expectations,rev,pos,pop,1861,ATL,1812.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/9g/45/d5/3j/ark+=13960=t9g45d53j/uiuo.ark+=13960=t9g45d53j.json.bz2,1251,Chapman Hall,0.44494001493395263
uiuo.ark+=13960=t2j684v7n,1861,1861,1861.0,elite,3862375.0,1110892,"Dickens, Charles",London;Chapman and Hall ...;1861.,v.1,Great expectations,rev,pos,pop,1861,ATL,1812.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2j/68/4v/7n/ark+=13960=t2j684v7n/uiuo.ark+=13960=t2j684v7n.json.bz2,1251,Chapman Hall,0.6480777199910872
njp.32101068971918,1864,1862,1862.0,elite,8975855.0,39098480,"Kingsley, Henry",London;Macmillan and Co.;1864.,,Ravenshoe,rev,pos,,1862,ATL,1830.0,m,uk,,,,njp/pairtree_root/32/10/10/68/97/19/18/32101068971918/njp.32101068971918.json.bz2,125,Macmillan,0.5669859760603821
